,reviewText,sentiment,pred
156,"When I first saw the February 2013 CD release by Real Gone Music titled Beautiful People I thought, at last, a comprehensive compilation covering multiple award-winning Country singer/songwriter Kenny O'Dell, who had 6 Country charters and two on the Billboard Pop Hot 100 from 1967 to 1979. However, the 18-track CD instead offers the 11 sides from his 1967 LP ""Beautiful People"" (Vegas VS-401) together with 7 bonus track from his Vegas/White Whale output. The good news for hits collectors is that you will get all four sides of his two Pop entries - Beautiful People - # 38 Hot 100 in November/December 1967 on Vegas 718 b/w Flower Girl, and Springfield Plane - # 94 Hot 100 in February 1968 on Vegas 722 b/w I'm Gonna Take It.

So, it looks like we're going to have to wait longer for a CD containing these 6 Country hits: You Bet Your Sweet, Sweet Love - # 58 March 1974 - Capricorn 0038 b/w Let's Go Find Some Country Music; Soulful Woman - # 18 Jan/Feb 1975 - Capricorn 0219 b/w Let's Get On The Road; My Honky Tonk Ways - # 37 Country and # 105 Hot 100 Bubble Under June 1975 - Capricorn 0233 b/w Behind Closed Doors; Let's Shake Hands And Come Out Lovin' - # 9 July/Aug 1978 - Capricorn 0301 b/w We Might Be All Nite; As Long As I Can Wake Up In Your Arms - # 12 Dec 1978 - Capricorn 0309 b/w Soulful Woman (re-issue); and Medicine Woman - # 32 April 1979 - Capricorn 0317 b/w Who Do I Know In Denver?

Some of the foregoing appeared in this 1974 LP ""Kenny O'Dell (Capricorn CP-0140) which contains: A1. Soulful Woman; A2. Everything I Am; A3. I'll Find Another Way (To Say I Love You); A4. Lord, Am I Dreamin'?; A5. Let's Get On The Road; A6. Easy Street; B1. Behind Closed Doors; B2. House Of Love; B3. Let's Go Find Some Country Music; B4. I Take It On Home; B5. You Bet Your Sweet, Sweet Love, and in his 1978 album ""Let's Shake Hands And Come Out Lovin'"" (Capricorn CPN-0211) which offers: A1. Let's Shake Hands And Come Out Lovin'; A2. We Can Make Music; A3. When It's Just You And Me; A4. Soulful Woman; A5. Behind Closed Doors; B1. Who Do I Know In Denver?; B2. As Long As I Can Wake Up In Your Arms; B3. We Might Be All Night; B4. Thank You Everlovin'; B5. I Take It On Home.

All we need is for some distributor to pull the different sides in these two LPs together with a bonus track to include My Honky Tonk Ways. That's the very least they could do to honour the writer inducted into the Nashville Songwriters Hall of Fame for writing such gems as Behind Closed Doors, a mega-hit for Charlie Rich, The Judd's Mama He's Crazy, and Loretta Lynn's Trouble in Paradise, just to name a few.",1,0.0
157,"This album has Curly Chalker, legendary steel player all over it!!  I just love the album.  I had this album many years ago, and loaned it to a friend; never got it back, and it is out of print.  Glad I was able to find it on Amazon.",1,1.0
158,Theme From Mahogany by Diana Ross was released in 1875 and charted #1 pop. Fans of Diana Ross will like this the most.,1,1.0
159,"I came across this song while I was watching youtube videos for the BBC Show Merlin. WONDERFUL SERIES! It stuck in my head, and I downloaded it, so I didn't have to keep pushing replay on the video to hear it ;)",1,1.0
160,"This song is my new favorite; it makes me think of all the good times I had when I was a kid playing make-believe games with my best friends, and speaks of the hope that we never grow apart and forget each other.",1,1.0
161,"""Speak Now"" is a wonderful Taylor Swift song that our granddaughter, age 8, memorized after hearing it one time, as she does any song that she likes. This is a wonderful song with a lot of meaning that she can relate to as we try to teach her that later in life she will have to bring her future husband to her grandfather to get his approval before she can marry him and he must be a fine suitor for such a fine granddaughter. Your money will be well spent as it is a wonderful song as well as it is a good conversation piece for girls, daughters, and granddaughters and does not have any bad language in it. Our granddaughter loves to imitate ""American Idol"" and we are the judges and she does this 100 percent and is off to Hollywood as we speak!",1,1.0
162,"music to my soul, precious treasure. thank i could not enjoy it if you did not sell it,xo xo xo",1,0.0
163,Great!,1,1.0
164,Everyone ahould know it by now. Great song. Worth the purchase.,1,1.0
165,Awesome song,1,1.0
166,I love Jim Brickman's music! This is one is great!,1,1.0
167,Was hoping for both cds and only got the bonus disc not real happy if I wanted just the bonus disc i could have gotten it for free from a friend,0,0.0
168,"Discovered by Bing Crosby, if you like the days of Bing, Frank, and the gang, you will love this.  Her voice is amazing.",1,1.0
169,How did he know!?,1,0.0
170,"Liz Longley is a Pennsylvania native who studied voice at Berklee College of Music in Boston.  She has a great voice, expressive and conveying strong emotion.  ""High Loose Wire"" is her sophomore set.  ""Avery"" packs a powerful song with its story-song lyric about a thoughtless lover and the girl who still kind of loves him, ""You got so damn high, you left me in Wisconsin.  I was sound asleep as you drove my car away.  About a hundred miles south of where we were going, I was stuck in a stale motel just cursing your name.""  ""Goodbye Love"" slows the pace with Liz's vocals conveying hurt as a result of romantic betrayal, ""There's a place our love remains, it's captured in time; It's still sitting by the river, your hands woven into mine.""  This is a really beautiful song.  Longley also includes two covers.  Van Morrison's ""Moondance"" and Joni Mitchell's ""River"" both are given exceptional treatments.  Liz Longley is an incredible talent, one you want to know well!  Enjoy!",1,1.0
171,"Andrew Jasso's music will calm your soul. He is a very talented young man, whose music will touch your mind, soul, and spirit. Looking forward to your next album Andrew! God bless you.",1,1.0
172,Very good,1,1.0
173,My favorite sont.,1,1.0
174,Was gald to find it!,1,1.0
175,A favorite Jan and Dean song from my youth!  Happy to have it again.,1,1.0
176,I bought this because I love Which One's Pink - Other bands weren't so good,0,0.0
177,Came sooner than expected.  Great buy for any PJ fan.,1,1.0
178,Great version of Pearl Jam classics!,1,1.0
179,Pretty low quality sound. I'd buy elsewhere next time.,0,0.0
180,"Great song, great band, what more is there to say!? For a dollar can't go wrong. Most of the songs from this album Aldo rock, buy this is one of my top 3 favorites from it",1,1.0
181,"The quality of the MP3 versions this album is VERY POOR.  It was ""ripped"" in VBR format to reduce the file size.  Amazon would lies about it, saying the record company demands they only offer low quality VBR rather than CBR.  (Variable Bit Rate vs. Constant Bit Rate)  VBR recorded MP3s are inherently lower quality even though if you complain to Amazon they will tell you that they are ripping the music that way to improve quality.  TOTAL BS!!!!!  IF you want to buy this album in MP3 format, try a different vendor.  One positive note:  Amazon did refund my money when I complained.",0,0.0
182,"This version of this song is dubbed from a vinyl LP and has scratches in the sound.  The label, Hallmark, is not Columbia, which recorded the song and has the master tapes.  I found the sound quality to be unacceptable.",0,1.0
183,Classic 60's car song.  Captures the excitement of spontaneous racing.,1,1.0
184,"It's surprising how many classic Christmas LPs have never been re-mastered for conversion to CD, none more so than Christmas Carols by Billy Vaughn & His Orchestra which first came out in 1958 as mono Dot 3148 containing: White Christmas; It Came Upon A Midnight Clear; O Holy Night; Deck The Halls; The First Noel; Joy To The World; Adeste Fideles (O Come All Ye Faithful); Silent Night; God Rest Ye Merry, Gentlemen; O Tannenbaum (O Christmas Tree); Hark! The Herald Angels Sing; Faith Of Our Fathers; Jingle Bells; O Little Town Of Bethlehem.

Over the years with subsequent reissues there were 3 different covers with the original having a mostly yellow cover and a stylized drawing of a sleigh inside a large red oval (which made it a bit odd in that Sleigh Ride itself was not among the tracks). In 1959 the same album came out in stereo (Dot 3148/25148), with a glossy front cover, ""Billy Vaughn"" in white on a green background and gold-embossed ""Christmas Carols"" on red, with a gold embossed border. When re-issued again a few years later the cover was a flat red, the ""Dot"" logo in its usual 3 colors situated in a green circle, ""Billy Vaughn"" in white and ""Christmas Carols"" in yellow. Charting-wise it made it to # 145 on Billboard's Christmas charts in 1962 and # 101 in 1967.

Some of the tracks have appeared on these CDs: Christmas With Billy Vaughn & His Yuletide Orchestra - 9 of the same tracks in a 10-track 2006 release that includes Auld Lang Syne; Christmas Classics, a 1996 release from Chicago Music Company that contains the same 10 sides; and Christmas Song, a 2012 release from Essential Media Group containing the same line-up. None of these include God Rest Ye Merry, Gentlemen or White Christmas, nor can I say with any certainty that they are all the same original 1958 renditions.

Why that has never been re-mastered for CD is a puzzle since Billy Vaughn & His Orchestra wasn't just some run-of-the-mill band back then. After being part of the highly-successful Dot vocal quartet known as The Hilltoppers, who had 15 hit singles for the label from 1952 to 1954, he left to form the in-house Dot orchestra in 1954 that would go on to back the vast majority of Dot artists on so many hit singles and albums (e.g. Pat Boone, Gail Storm, The Fontane Sisters, Tab Hunter, Nick Todd (Pat Boone's brother), and many more for years to come.

In the midst of all that, he and his orchestra would rack up some 31 hit singles of their own from their first, Melody Of Love in late 1954/early 1955, to their last in 1967, I Love You (And You Love Me), while selling albums in the millions, 4 of which went Gold: The Golden Instrumentals (1956); Sail Along Silv'ry Moon (1958); Blue Hawaii (1959); and Theme From A Summer Place (1960).

A great deal of his music is available on CD, so why are they dragging their heels with his premier Christmas album?",1,1.0
